,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,TotalSegments,TotalSections,AvgTatumDuration,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,Pitch6,Pitch7,Pitch8,Pitch9,Pitch10,Pitch11,Pitch12,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,Timbre7,Timbre8,Timbre9,Timbre10,Timbre11,Timbre12
6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,415,5,0.3157,0.5820795180722892,0.46787951807228906,0.5465951807228917,0.2594313253012049,0.33369879518072304,0.3380481927710844,0.2836626506024097,0.36449156626506024,0.2401879518072289,0.38177108433734924,0.20732048192771066,0.23823373493975922,51.611600000000024,40.65572771084336,6.397681927710842,-18.731257831325326,42.56861927710847,-22.276351807228917,-3.975836144578321,0.13735662650602376,-12.08975662650602,2.4056891566265066,-5.466999999999996,-2.6616000000000017
1J14CdDAvBTE1AJYUOwl6C,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3,336,5,0.4169,0.4420416666666666,0.24650595238095235,0.3078779761904762,0.20886309523809526,0.4022261904761904,0.4205446428571432,0.21353869047619076,0.32164583333333324,0.19571726190476194,0.36252083333333335,0.19530952380952396,0.30392857142857155,40.57787202380953,-41.58819940476195,-15.149255952380965,-30.48296726190475,49.14922619047624,-20.646398809523784,-3.978681547619049,-5.343517857142861,2.1643065476190455,-0.9357113095238075,-6.191880952380954,4.132526785714284
6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4,545,5,0.2448,0.5375798165137613,0.46667522935779804,0.29977064220183497,0.45280917431192674,0.27221834862385297,0.3745449541284405,0.2713064220183489,0.37313944954128436,0.5843229357798174,0.3306642201834864,0.40086605504587175,0.28795229357798136,53.351434862385354,63.50085137614681,3.022713761467891,3.8283302752293595,34.23784587155961,-18.29665688073395,-3.136141284403677,4.733579816513759,-4.949660550458722,4.913893577981659,-12.375855045871582,1.8441027522935778
5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4,448,7,0.2381,0.48932812500000006,0.36300223214285726,0.3288549107142855,0.20404017857142862,0.35849776785714266,0.22471428571428592,0.2724352678571428,0.36172991071428556,0.3530691964285714,0.5887924107142856,0.29775669642857133,0.4154799107142856,50.70161160714281,13.845035714285709,-9.428743303571432,-16.650941964285717,18.788484375000007,-18.565627232142862,-2.7399107142857164,-3.258238839285714,-11.389727678571427,-2.2678794642857136,-10.049638392857148,1.1717656249999986
54bFM56PmE4YLRnqpW6Tha,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4,553,5,0.3191,0.37845569620253156,0.5681283905967448,0.35674502712477346,0.21012296564195315,0.3106329113924049,0.3386021699819166,0.24312839059674551,0.2652296564195297,0.23191500904159146,0.3061826401446656,0.24418083182640152,0.2673417721518987,41.74827486437616,-10.164323688969262,-68.30735443037977,1.3602676311030741,21.227162748643764,-3.0682929475587675,-1.2470415913200723,-0.3150831826401452,1.2505732368896942,1.4511537070524398,-21.004645569620266,3.7804882459312865
2vBET2pmrQqafaS6zIaYta,0.964,0.486,2,-8.891,1,0.188,0.0194,0.04,0.0694,0.318,124.058,220659,4,912,7,0.2419,0.48927741228070176,0.6236480263157892,0.3521041666666665,0.30817982456140375,0.37365131578947397,0.28991666666666654,0.265206140350877,0.28931578947368425,0.20055043859649124,0.23223245614035085,0.14578070175438623,0.15515679824561418,45.032151315789456,-10.087612938596516,-27.567823464912266,21.599224780701732,1.5557697368421015,-4.329471491228069,16.156332236842104,11.481260964912282,-9.000207236842103,-3.035787280701753,-24.14047697368421,-3.115946271929823
7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,4,668,9,0.3327,0.3550000000000001,0.4315134730538924,0.25777395209580817,0.3342769461077844,0.3147500000000001,0.2695853293413177,0.3390913173652694,0.24388473053892223,0.3734520958083831,0.23296107784431141,0.3263458083832338,0.4487799401197604,46.94764670658681,19.621076347305372,-9.75460778443114,2.4286856287425147,33.61407934131736,-7.787863772455084,-8.630812874251488,-3.311866766467062,-15.436083832335319,1.6051392215568865,-16.3533038922156,-2.3301017964071886
2Oycxb8QbPkpHTo8ZrmG0B,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4,472,5,0.2344,0.534601694915254,0.6155826271186443,0.23551483050847458,0.35362711864406815,0.2234173728813559,0.2590720338983051,0.267584745762712,0.195375,0.26044703389830504,0.19637500000000002,0.3017182203389829,0.42354237288135577,52.393694915254244,67.96853389830504,1.07681779661017,-16.956499999999977,24.379906779660992,-5.990116525423728,12.528125000000003,6.146177966101691,3.054985169491529,0.09768008474576254,-13.519697033898309,-1.7406822033898304
1yoMvmasuxZfqHEipJhRbp,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112,4,819,6,0.1665,0.4857570207570203,0.6817899877899879,0.3116727716727716,0.2123931623931623,0.2939609279609278,0.25972161172161173,0.32573504273504295,0.2543052503052501,0.34896825396825365,0.438958485958486,0.30980708180708155,0.3326422466422465,49.43036263736256,-6.850824175824152,-14.051733821733816,12.827805860805856,36.28353357753358,-11.071504273504276,-6.083304029304026,-2.017837606837607,-12.099354090354089,-4.350848595848589,-14.494887667887662,-5.42397069597069
1rgnBhdG2JDFTbYkYRZAku,0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755,4,649,9,0.3058,0.313627118644068,0.5663451463790448,0.34753620955315884,0.2656425269645609,0.3943944530046223,0.2503852080123267,0.47407395993836693,0.21194915254237284,0.3643328197226501,0.35320338983050864,0.15653466872110952,0.2538089368258858,47.41620184899846,4.050955315870571,18.4183836671803,6.725306625577822,45.325855161787345,-1.560893682588601,6.431719568567018,5.213126348228048,-0.35625885978428384,-1.9121371340523894,-15.892604006163324,4.225533127889061
2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,553,5,0.2418,0.502188065099458,0.45016094032549736,0.39545027124773974,0.34058047016274834,0.2615985533453889,0.3314104882459309,0.2751916817359854,0.4326528028933093,0.23805786618444838,0.26854972875226046,0.4226383363471973,0.25641410488245936,53.41996745027128,34.50150452079561,22.915929475587717,2.05874321880651,11.70590596745026,-18.940540687160972,-8.363488245931283,-8.691334538878845,-1.6794846292947598,-0.25264556962025325,-7.592376130198913,-7.3967305605786615
4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4,723,10,0.2256,0.6978686030428767,0.5579695712309826,0.2761383125864452,0.22377316735822933,0.17960027662517308,0.19581881051175662,0.2430926694329186,0.2590594744121713,0.24968603042876877,0.23053803596127231,0.2829225449515908,0.39991562932226826,44.023622406639014,34.7014550484094,-39.53494052558785,18.92849377593362,25.265024896265597,17.797550484094042,-4.030676348547719,3.546311203319504,-7.177481327800832,7.282832641770394,-26.782475795297376,-1.792432918395571
4loQgPwJHocL3dFwLfjb1J,0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,231595,4,809,10,0.1703,0.4772002472187888,0.34747218788627926,0.2604177997527812,0.37309023485784926,0.21064029666254644,0.31349196538936935,0.2691359703337453,0.43166749072929506,0.43411742892459754,0.2404289245982696,0.19007663782447465,0.23576885043263301,49.38035846724354,22.893509270704577,2.082237330037083,21.54793201483313,36.568468479604455,-0.7032941903584663,-0.028009888751542672,-0.7325488257107557,-13.981800988875142,7.578548825710752,-16.007856613102593,-1.1566810877626683
3PfIrDoz19wz7qK7tYeu62,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4,627,6,0.242,0.4358437001594899,0.5670398724082932,0.4745741626794255,0.3244625199362041,0.4673875598086124,0.33373365231259977,0.44663636363636333,0.4146379585326953,0.33281339712918656,0.373164274322169,0.2734513556618816,0.43653110047846916,49.90578628389152,40.89514194577355,-17.245958532695393,-0.7830318979266352,18.40899681020733,-22.856078149920254,3.4605502392344505,1.518829346092504,-15.672923444976066,7.446432216905899,-11.787251993620417,-2.1814641148325338
0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,4,639,8,0.2459,0.6146338028169016,0.37862441314554,0.21757120500782468,0.2484334898278563,0.232809076682316,0.4108873239436616,0.2749733959311424,0.3388372456964004,0.47767136150234735,0.364713615023474,0.4660751173708919,0.40595305164319284,49.67042097026605,20.04465414710485,5.639205007824727,10.098521126760554,19.957427230046953,-29.63902347417842,0.82696400625978,1.5552300469483582,-20.013402190923337,-6.283344287949924,-10.11052112676056,-6.485992175273857
4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4,581,7,0.2444,0.5374784853700513,0.698466437177281,0.4851721170395865,0.35538037865748706,0.3348932874354564,0.32617900172117065,0.4759604130808953,0.37159552495697057,0.3074681583476764,0.32973493975903617,0.2626196213425127,0.4108864027538726,51.71835628227197,67.20581239242689,-10.279994836488811,2.6215611015490516,10.30751807228916,-21.113798623063687,-4.40794492254733,2.3595920826161785,-8.337609294320126,5.841502581755592,-12.764585197934595,0.6559432013769364
2etHQJxIbV0soyPhelVs9Y,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4,653,4,0.3191,0.42627871362940284,0.6219954058192958,0.40074425727411994,0.4028866768759574,0.5010765696784072,0.4899800918836145,0.385333843797856,0.4044686064318532,0.3797687595712097,0.3893935681470136,0.32997856049004576,0.37364318529862195,48.12408269525271,61.37748698315464,-29.796931087289458,36.923439509954044,28.61119754977028,-8.813419601837666,-10.4396921898928,4.409745788667696,-15.347701378254222,12.09673506891272,-29.125716692189865,-5.9994456355283345
2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4,511,6,0.2992,0.43234050880626257,0.3128786692759294,0.268966731898239,0.495724070450098,0.20556947162426645,0.31135029354207416,0.22354207436399226,0.313657534246575,0.35111937377690816,0.2624227005870842,0.35981604696673164,0.24138747553816062,48.94248727984345,22.42100587084149,-32.2404637964775,-40.85209393346382,29.346743639921755,-13.305587084148744,-6.906362035225056,-7.817812133072413,-0.5989217221135029,3.331320939334639,-10.387835616438368,4.973784735812141
7ndTONDDRFGiPnnhOzOXxq,0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,216107,4,748,4,0.3263,0.3897139037433154,0.48452807486630994,0.39565240641711225,0.22220454545454538,0.3499786096256681,0.24259090909090908,0.37513636363636377,0.3480574866310163,0.29500133689839536,0.3275106951871659,0.2837914438502673,0.38124465240641725,50.327573529411715,23.888465240641747,-2.4760601604278083,3.7974344919786147,34.25653743315514,-15.344737967914446,-6.370288770053478,0.546298128342246,-14.756625668449209,4.426053475935825,-14.922041443850281,-4.569014705882351
4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,428,9,0.2688,0.3355140186915886,0.22634813084112154,0.3411822429906544,0.17540186915887857,0.3000584112149535,0.4433598130841118,0.2924462616822429,0.3211355140186915,0.20839719626168224,0.4128434579439253,0.286567757009346,0.18418457943925232,46.73558878504676,27.25078504672897,-14.186198598130845,-31.28392056074766,14.128490654205597,-13.334151869158879,-16.42626168224298,-3.438946261682244,-8.55921728971964,-1.350420560747664,-9.016558411214952,-1.2065163551401856
0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4,671,7,0.2381,0.3283368107302532,0.6329865871833084,0.308724292101341,0.2837198211624439,0.37609538002980614,0.29337853949329346,0.3966408345752605,0.2594113263785395,0.3290044709388971,0.26979731743666124,0.16347540983606573,0.2216944858420266,47.588043219076006,57.06428315946349,-11.798676602086426,-2.436186289120715,30.06950521609536,-9.590034277198214,-10.996323397913569,-7.760961251862896,-14.656734724292107,2.193402384500744,-17.40480476900152,-5.885484351713864
3FxPbp05KjMBa4HbhAJTH0,0.745,0.74,0,-6.558,1,0.097,0.53,7.37e-05,0.0936,0.36,97.735,80118,4,292,3,0.3074,0.5652191780821917,0.47142808219178095,0.33319863013698625,0.25724657534246564,0.226791095890411,0.38764041095890417,0.3440479452054793,0.33465410958904096,0.3484349315068493,0.4604452054794522,0.4519383561643835,0.2817739726027396,46.65104452054793,18.684465753424675,8.396082191780797,3.6917979452054697,33.13120547945202,-9.601465753424659,-2.168585616438358,-0.9802910958904135,-4.865023972602736,3.2564383561643826,-12.81877397260274,-5.108503424657535
2mM3gZ0BbPwPPMelbA8vgt,0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,289933,4,1103,9,0.3001,0.524208522212149,0.49953581142339093,0.4288839528558478,0.24209338168631042,0.2506291931097007,0.3691187669990931,0.2732021758839528,0.36901541251133296,0.2881378059836808,0.40529737080689043,0.5233218495013601,0.2246237533998186,50.59661468721667,-9.32488757932911,-0.33203445149592403,5.876408884859475,53.48585040797829,-8.87068449682683,-5.970031731640964,3.890526745240246,-1.9935140525838684,-1.3819147778785112,-15.558384406165015,-3.59705711695376
1KixkQVDUHggZMU9dUobgm,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,174760,4,453,7,0.2587,0.5235849889624724,0.5884260485651218,0.4056666666666666,0.3653377483443708,0.5010551876379685,0.4311324503311257,0.3603686534216338,0.4051280353200886,0.32116335540838836,0.4318896247240619,0.2458057395143488,0.43513907284768205,53.00069094922738,61.93266445916112,9.61154966887418,-9.192986754966885,31.236626931567343,-20.723834437086087,0.8677019867549697,0.5257439293598228,-6.520988962472405,6.9076357615894075,-8.330999999999992,-1.2890375275938186
1HbA4N1MiOsPthALesGFR1,0.64,0.392,2,-7.246,0,0.0574,0.0593,0.0,0.0839,0.502,145.838,178994,4,470,6,0.2061,0.43377446808510645,0.38386382978723377,0.3817680851063831,0.20075957446808523,0.19281489361702142,0.24960638297872334,0.1982382978723406,0.3518361702127657,0.273912765957447,0.3131085106382979,0.2831723404255319,0.23680425531914912,46.8418361702128,25.89492765957446,-20.753100000000018,-12.506029787234048,31.017927659574454,-16.98412978723402,-3.3650829787234033,-0.8880042553191494,-1.4675851063829795,5.633914893617014,-15.121863829787236,-2.8528319148936157
21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,532,7,0.25,0.6617894736842106,0.3813890977443609,0.34148496240601517,0.2115206766917292,0.34988157894736865,0.46138721804511257,0.26240789473684184,0.3012763157894738,0.2395056390977445,0.2723590225563911,0.2015357142857143,0.4311729323308266,51.2830733082707,-3.2801259398496168,-11.776868421052626,-5.867956766917293,26.150840225563904,-23.58051315789471,4.701065789473688,-0.5776071428571408,-3.4084718045112776,-1.5132067669172924,-5.552116541353392,6.982874060150372
20McUFi8KCIVdNDLrkTDuZ,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,163208,4,520,7,0.2399,0.5012826923076924,0.5231442307692306,0.26828846153846153,0.42924038461538466,0.2595865384615385,0.27522307692307696,0.3393365384615389,0.24573653846153828,0.3779250000000004,0.21556153846153867,0.31118846153846164,0.35967499999999974,47.818336538461494,19.232580769230758,-46.35206153846151,-16.587942307692302,35.00688653846151,-27.566832692307692,0.3741846153846158,0.4520038461538447,-17.099596153846143,8.709753846153841,-13.41056730769232,-3.1029942307692306
4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,149297,4,296,4,0.3763,0.11954054054054054,0.24688175675675675,0.3044155405405407,0.07494594594594592,0.2016047297297297,0.10258783783783779,0.39544594594594584,0.4214594594594596,0.11942905405405405,0.2396148648648649,0.09302702702702696,0.3197533783783785,46.54351689189188,-74.08595945945952,-24.518540540540513,-27.680618243243213,42.32595608108108,-12.085655405405388,-7.561672297297304,2.448277027027027,-8.43197297297297,-4.568523648648649,-14.637537162162163,-5.942614864864866
17vGPZ5EsdvtgAOCD4FLWI,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,171892,4,680,9,0.2029,0.5455308823529418,0.6591220588235296,0.4216264705882357,0.3883955882352941,0.37278676470588273,0.34967647058823487,0.28403676470588185,0.24843529411764706,0.3805588235294116,0.30737794117647066,0.24043823529411767,0.302879411764706,46.850222058823526,50.761847058823555,-34.552322058823535,0.9161720588235305,46.57297647058826,-25.466230882352942,7.281880882352941,-3.6780852941176496,-11.215707352941171,2.649092647058822,-11.894407352941187,8.95465147058824
0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4,334,8,0.2601,0.48653892215568817,0.25792215568862276,0.1821616766467065,0.13843712574850298,0.47251497005988025,0.1587814371257485,0.28994311377245535,0.3023383233532931,0.1433532934131736,0.21347904191616776,0.19806287425149724,0.43033532934131735,41.59704491017965,-48.399143712574904,6.41759281437126,-34.33584431137722,44.69384730538918,-17.12054491017966,-17.701847305389236,-0.8568113772455094,-6.728314371257488,-2.1924670658682626,-3.644772455089822,3.703652694610777
5RubKOuDoPn5Kj5TLVxSxY,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014,4,372,5,0.3259,0.35816666666666674,0.5366075268817203,0.22477150537634408,0.2889973118279574,0.17025537634408613,0.2568118279569895,0.20843279569892478,0.1626639784946237,0.25937903225806447,0.24660215053763462,0.4483924731182792,0.22540053763440873,49.27282526881721,3.576096774193546,-5.054217741935485,7.894532258064516,31.11005376344087,-9.26234139784947,8.984314516129038,3.8536559139784945,-12.569991935483882,6.409021505376346,-11.61237634408602,2.633787634408603
0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,4,490,6,0.3331,0.3983775510204079,0.46663265306122453,0.5483,0.25462040816326537,0.40191632653061227,0.24700612244897954,0.4062081632653062,0.40367959183673474,0.2061979591836734,0.3473040816326527,0.1831408163265305,0.36374693877551034,49.939793877551,5.566861224489786,1.8528244897959143,5.433720408163276,44.1859,-14.254979591836744,-2.336832653061227,-5.970148979591828,2.918138775510206,-5.709620408163269,-14.612012244897954,4.083455102040816
7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4,598,6,0.2084,0.4147090301003341,0.5265702341137126,0.30722575250836087,0.41671070234113716,0.5158478260869577,0.4827842809364547,0.25702006688963214,0.3100484949832774,0.22054180602006734,0.15135618729096997,0.17510200668896342,0.27449665551839403,43.70066722408029,21.955282608695647,-0.7540016722407938,-2.4917759197324387,62.610259197324375,-10.469951505016725,-11.901884615384615,-10.670948160535112,-1.8450418060200673,0.46099665551839436,-15.857916387959854,7.180862876254185
0E4Y1XIbs8GrAT1YqVy6dq,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,185487,4,400,7,0.2716,0.1837824999999999,0.24452000000000026,0.12858500000000006,0.23140000000000008,0.4377574999999998,0.1860725000000001,0.6753475,0.126635,0.16468250000000023,0.10241750000000001,0.1859575,0.46199250000000014,47.30286749999998,-13.628777499999998,-26.095377499999998,-24.80759000000002,13.618395,1.0251800000000022,-5.141947499999998,-6.590650000000003,-7.090392499999999,0.02532500000000072,-12.004892499999999,1.4415349999999996
5u1n1kITHCxxp8twBcZxWy,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4,712,8,0.3448,0.3277205056179778,0.4378188202247191,0.24041713483146088,0.37583567415730285,0.26907162921348315,0.3397261235955055,0.47268398876404444,0.2812247191011237,0.3665224719101122,0.28250842696629214,0.33570786516853945,0.2941446629213482,45.88741713483146,4.304043539325842,-49.554925561797745,-15.122626404494369,42.46340308988761,-18.22963202247189,2.699242977528089,3.4243356741573034,-11.233768258426947,0.875436797752809,-16.65556882022472,-1.8784367977528083
285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4,808,5,0.3607,0.3648712871287127,0.6822933168316836,0.37263242574257427,0.25279702970297036,0.30841212871287144,0.2802574257425743,0.3292524752475245,0.21023019801980178,0.24243069306930698,0.34062499999999996,0.19494059405940575,0.23076361386138586,48.62384158415848,26.676518564356442,-26.687748762376255,-26.250496287128723,14.836037128712885,-11.165324257425741,-7.736992574257421,-4.142092821782181,-8.39431435643565,3.978700495049506,-15.426763613861382,-2.631683168316838
35UUpTmrcFXNIVIN26ujXl,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,247308,4,945,10,0.1747,0.48940423280423256,0.4578190476190473,0.39568677248677253,0.28376296296296305,0.3170740740740745,0.3752910052910055,0.3572137566137563,0.4664910052910056,0.2910423280423279,0.34925608465608426,0.3598804232804232,0.24869947089947067,49.35299576719577,52.59558306878305,-16.832325925925925,25.96415343915346,34.542519576719606,-9.718156613756618,-11.711566137566136,2.7770571428571444,-11.99630899470899,11.78025714285715,-20.082701587301546,0.660797883597884
1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4,568,6,0.2002,0.48446126760563357,0.339580985915493,0.23480633802816922,0.43192605633802833,0.19536443661971858,0.2942764084507042,0.16646126760563396,0.2578010563380281,0.22462147887323983,0.1926338028169014,0.41319366197183094,0.19448767605633804,46.15725704225348,48.172309859154936,13.243955985915504,7.680528169014078,40.225132042253506,-4.863359154929581,-9.284619718309866,7.6307676056338085,-17.07445774647886,4.0516549295774675,-12.975906690140857,3.2863961267605664
3SawmGBjjq8EOYZJV11cJm,0.47,0.709,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036,241360,4,476,9,0.3056,0.4024642857142857,0.4791218487394958,0.4339306722689075,0.222451680672269,0.22718907563025223,0.170808823529412,0.24414705882352933,0.4959222689075634,0.22224369747899167,0.24859243697478997,0.1541722689075631,0.2169873949579832,52.39749159663864,40.25917857142857,-20.17907142857141,-29.241901260504203,-3.858909663865548,-22.080376050420163,6.872560924369743,-1.1554999999999982,-1.9635798319327742,0.5166827731092435,-7.315657563025209,2.236105042016808
2MJz8BxxMsERULatmBikDH,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4,469,6,0.3262,0.44424733475479794,0.22938805970149256,0.32608528784648205,0.1289253731343283,0.22138592750533073,0.16155010660980815,0.137266524520256,0.3116183368869934,0.14308528784648197,0.2989232409381662,0.1184712153518123,0.2040831556503198,45.97763113006397,-14.701944562899781,-37.908820895522396,-23.8997185501066,45.47540085287848,-5.130814498933897,-6.320950959488272,-1.772458422174841,-3.4364093816631116,-3.2627121535181236,-15.623735607675908,4.435031982942427
5Km4r87BoX2qqtoprYS1gh,0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,265240,4,910,12,0.2587,0.5488010989010983,0.5607736263736263,0.2618120879120878,0.24641648351648354,0.3932670329670332,0.23549780219780225,0.37966703296703275,0.24769560439560448,0.3707098901098898,0.3431065934065931,0.2997197802197796,0.5094824175824172,51.23167142857143,45.63955714285722,-10.18676703296704,0.4919329670329665,24.335340659340677,-18.969732967032964,4.936183516483514,-0.9485736263736265,-2.141296703296703,4.888249450549442,-15.61550659340657,2.6509318681318677
2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4,354,6,0.3125,0.30256214689265554,0.2035621468926554,0.34745762711864414,0.12833615819209035,0.3121666666666668,0.1652146892655367,0.30008474576271177,0.4685706214689265,0.1916610169491525,0.2979435028248587,0.15026271186440682,0.2453333333333334,46.50412429378534,8.446166666666661,19.87527401129944,-14.736994350282488,32.93564971751416,-8.827692090395484,15.520827683615822,1.7031271186440675,-17.17076271186442,-2.12473163841808,-9.205101694915257,-2.7575508474576265
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,809,9,0.2317,0.5480692212608158,0.3993337453646479,0.22601606922126066,0.21870951792336243,0.28075030902348613,0.19995055624227437,0.270788627935723,0.31732262051915944,0.24712237330037096,0.3566353522867734,0.2573918417799749,0.44925216316440036,50.131817058096445,25.82705933250926,-11.278393077873924,-1.6056674907292956,34.148891223733,-9.590271940667492,1.4133745364647714,-6.285556242274414,-18.95919653893695,1.7363016069221258,-13.961266996291737,-8.416856613102599
7BIy3EGQhg98CsRdKYHnJC,0.813,0.526,4,-4.787,0,0.125,0.105,0.000661,0.11,0.608,170.002,163320,4,572,9,0.1764,0.4578304195804198,0.320036713286713,0.22077972027972043,0.24784265734265737,0.314973776223776,0.2637622377622375,0.321256993006993,0.2952587412587409,0.1945944055944055,0.21116958041958056,0.24655944055944048,0.463989510489511,46.80099475524481,21.825657342657344,-55.17297027972021,7.63880069930071,24.59109265734266,-12.590889860139855,-6.433127622377624,-4.090968531468536,-7.907368881118868,4.7485437062937015,-19.309148601398604,-1.188225524475525
